BrandID,PhotoID,PostURL,PhotoURL,PostDate,PostTime,DownloadDate,Type,Like,LikeAlbum,Comments,Comments_album,NumHashtags,Content,ContentWithoutLink,,1SNS,2brand,3model,31number,32face,33body,34modelposition,4background,5text,51words,52,53textposition,54promotingmessa,6brandname,61brandexpose,62,63brandposition,64brandvisib,65partofprod,66whproduct,7logo,71logoexposure,72,73logoposition,74logotype,75logovisib,76logopartofprod,8product,81productexpose,82,83productposition,9,10angle,11,12hashtag,12_1number,12_2_1content,12_2_2,12_2_3,12_2_4,12_2_5,12_2_6,13text,ContentWithoutLink2,13_2promo,13_3link
8,74,https://www.facebook.com/GUCCI/videos/10155688638701013/,https://www.facebook.com/GUCCI/videos/10155688638701013/,2017-12-05,3:30,2018-06-08,video,1100,,11,,0,"Inspired by Egyptian mythology and its view on the afterlife, Ignasi Monreal paints the Gucci Dionysus bags detailed with crystals from Gucci Gift. Discover more on.gucci.com/GucciGift-2017
","Inspired by Egyptian mythology and its view on the afterlife, Ignasi Monreal paints the Gucci Dionysus bags detailed with crystals from Gucci Gift. Discover more on.
",,1,8,1,1,1,1,7,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"7,9",,3,,2,,,,,,,,1,"Inspired by Egyptian mythology and its view on the afterlife, Ignasi Monreal paints the Gucci Dionysus bags detailed with crystals from Gucci Gift. Discover more on.
",1,1
8,75,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155680312411013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24131181_10155680312411013_4815241657659729059_n.jpg?_nc_cat=0&oh=82fdc07171c87e2ea4024ad2abf6f745&oe=5B76BEFA,2017-12-04,0:00,2018-05-25,photo,907,,11,,0,"A multicolored Plexiglas bracelet with crystals seen through the eyes of artist Ignasi Monreal for Gucci Gift. 
Discover more on.gucci.com/GucciGift-2017
","A multicolored Plexiglas bracelet with crystals seen through the eyes of artist Ignasi Monreal for Gucci Gift. 
Discover more on.
",,1,8,1,1,2,2,"1,2,4,5,7,8",1,2,,,,,1,1,,"7,8",1,1,7,2,,,,,,,1,1,,"7,8",,3,,2,,,,,,,,1,"A multicolored Plexiglas bracelet with crystals seen through the eyes of artist Ignasi Monreal for Gucci Gift. 
Discover more on.
",1,1
8,76,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155680310986013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24129709_10155680310986013_6344226811532246356_n.jpg?_nc_cat=0&oh=994e72c9cd73a766a15f482035147e9d&oe=5B777857,2017-12-03,22:00,2018-05-25,photo,1300,,14,,0,"‘Omnia vincit amor’ a Latin phrase from Eclogue X by Virgil which translates to ‘Love conquers all things’, illustrated in an artwork by Ignasi Monreal for Gucci Gift featuring a crystal encrusted heart bracelet. 
Discover more on.gucci.com/GucciGift-2017
","‘Omnia vincit amor’ a Latin phrase from Eclogue X by Virgil which translates to ‘Love conquers all things’, illustrated in an artwork by Ignasi Monreal for Gucci Gift featuring a crystal encrusted heart bracelet. 
Discover more on.
",,1,8,1,1,2,2,"1,2,4,5,8",3,1,3,,8,2,2,,,,,,,2,,,,,,,1,1,,5,,3,,2,,,,,,,,1,"‘Omnia vincit amor’ a Latin phrase from Eclogue X by Virgil which translates to ‘Love conquers all things’, illustrated in an artwork by Ignasi Monreal for Gucci Gift featuring a crystal encrusted heart bracelet. 
Discover more on.
",2,1
8,77,https://www.facebook.com/GUCCI/videos/10155680262576013/,https://www.facebook.com/GUCCI/videos/10155680262576013/,2017-12-03,4:00,2018-06-08,video,1300,,10,,0,"Guccy captured in an illustration by Ignasi Monreal featuring a leather choker with butterfly motif decorated in crystals, part of Gucci Gift. 
Discover more on.gucci.com/GucciGift-2017
","Guccy captured in an illustration by Ignasi Monreal featuring a leather choker with butterfly motif decorated in crystals, part of Gucci Gift. 
Discover more on.
",,1,8,2,,,,,1,1,2,,5,2,2,,,,,,,2,,,,,,,1,2,,"5,8",,3,,2,,,,,,,,1,"Guccy captured in an illustration by Ignasi Monreal featuring a leather choker with butterfly motif decorated in crystals, part of Gucci Gift. 
Discover more on.
",2,1
8,78,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155680255616013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24058738_10155680255616013_6690511983534691001_n.jpg?_nc_cat=0&oh=eb4291e3d0531d2b9985775955b51f07&oe=5BC035A3,2017-12-03,2:00,2018-05-25,photo,1000,,18,,0,"Blooms and bees in an artwork by Ignasi Monreal for Gucci Gift. A bee and star men’s blouson with stripe detail is worn with the Gucci Princetown wool-lined slippers. 
Discover more on.gucci.com/GucciGift-2017
","Blooms and bees in an artwork by Ignasi Monreal for Gucci Gift. A bee and star men’s blouson with stripe detail is worn with the Gucci Princetown wool-lined slippers. 
Discover more on.
",,1,8,1,1,1,1,"1,2,3,4,5,6,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"4,5,6,8,9",,3,,2,,,,,,,,1,"Blooms and bees in an artwork by Ignasi Monreal for Gucci Gift. A bee and star men’s blouson with stripe detail is worn with the Gucci Princetown wool-lined slippers. 
Discover more on.
",2,1
8,79,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155680247816013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24174372_10155680247816013_7093227179065897314_n.jpg?_nc_cat=0&oh=afc8827799c57c420932f92e0f8cdba0&oe=5B817155,2017-12-03,0:00,2018-05-25,photo,827,,5,,0,"Circling an illustration by Ignasi Monreal for Gucci Gift, the Ouroboros, the serpent which eats its own tail which symbolizes introspection and the infinite cycle of nature's endless creation and destruction, life and death together with ‘Cvm Patientia’ which in Latin means ‘with patience’. On the hand, rings from Gucci Jewelry crafted in gold and featuring feline heads with colored precious gemstones. 
Discover more on.gucci.com/GucciGift-2017
","Circling an illustration by Ignasi Monreal for Gucci Gift, the Ouroboros, the serpent which eats its own tail which symbolizes introspection and the infinite cycle of nature's endless creation and destruction, life and death together with ‘Cvm Patientia’ which in Latin means ‘with patience’. On the hand, rings from Gucci Jewelry crafted in gold and featuring feline heads with colored precious gemstones. 
Discover more on.
",,1,8,1,2,2,2,"4,5,6",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,5,,3,,2,,,,,,,,1,"Circling an illustration by Ignasi Monreal for Gucci Gift, the Ouroboros, the serpent which eats its own tail which symbolizes introspection and the infinite cycle of nature's endless creation and destruction, life and death together with ‘Cvm Patientia’ which in Latin means ‘with patience’. On the hand, rings from Gucci Jewelry crafted in gold and featuring feline heads with colored precious gemstones. 
Discover more on.
",1,1
8,80,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155679488226013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24174620_10155679488226013_7386269988847812835_n.jpg?_nc_cat=0&oh=577c307120cc184e350cc4819138522d&oe=5BB9D01F,2017-12-01,23:32,2018-05-25,photo,661,,4,,0,"On a marbled geometric floor that recall prints by Alessandro Michele, Ignasi Monreal shows a shell with men’s cufflinks in 18 karat gold with silver, black onyx and grey diamonds.
Discover more on.gucci.com/GucciGift-2017
","On a marbled geometric floor that recall prints by Alessandro Michele, Ignasi Monreal shows a shell with men’s cufflinks in 18 karat gold with silver, black onyx and grey diamonds.
Discover more on.
",,1,8,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,5,,3,,2,,,,,,,,1,"On a marbled geometric floor that recall prints by Alessandro Michele, Ignasi Monreal shows a shell with men’s cufflinks in 18 karat gold with silver, black onyx and grey diamonds.
Discover more on.
",1,1
8,81,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155676180196013/?type=3&theater ,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24174373_10155676180196013_9116307393176426371_n.jpg?_nc_cat=0&oh=0fe33712ad70fad439ec41045ef10ad3&oe=5B789BAB,2017-12-01,6:00,2018-05-26,photo,871,,14,,0,"To the mothers2mothers (m2m) Winter Fundraising Dinner supporting the charity’s work in Africa, preventing mother-to-child transmission of HIV, David Walliams wore a Heritage suit with silk bee embroideries and white shirt from Gucci Pre-Fall 2017 by Alessandro Michele.
","To the mothers2mothers (m2m) Winter Fundraising Dinner supporting the charity’s work in Africa, preventing mother-to-child transmission of HIV, David Walliams wore a Heritage suit with silk bee embroideries and white shirt from Gucci Pre-Fall 2017 by Alessandro Michele.
",,1,8,1,1,1,2,"1,2,3,4,5,6,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"To the mothers2mothers (m2m) Winter Fundraising Dinner supporting the charity’s work in Africa, preventing mother-to-child transmission of HIV, David Walliams wore a Heritage suit with silk bee embroideries and white shirt from Gucci Pre-Fall 2017 by Alessandro Michele.
",2,2
8,82,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155677034661013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24068291_10155677034661013_4317904197212349587_n.jpg?_nc_cat=0&oh=37cd09be927214dc112fb77db6c00d67&oe=5B84F912,2017-12-01,4:00,2018-05-26,photo,1000,,53,,0,"Attending the mothers2mothers Winter Fundraising Dinner in London, Nick Cave and Susie Cave in a Gucci Cruise 2018 high-neck gown with wrinkled finishing and brocade clutch.
","Attending the mothers2mothers Winter Fundraising Dinner in London, Nick Cave and Susie Cave in a Gucci Cruise 2018 high-neck gown with wrinkled finishing and brocade clutch.
",,1,8,1,2,1,1,"1,2,3,4,5,6,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Attending the mothers2mothers Winter Fundraising Dinner in London, Nick Cave and Susie Cave in a Gucci Cruise 2018 high-neck gown with wrinkled finishing and brocade clutch.
",2,2
8,83,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155673293736013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24067914_10155673293736013_5088153261216515575_n.jpg?_nc_cat=0&oh=1db532c7d527a9efae741e143f33a5ed&oe=5B85B3D8,2017-11-30,4:30,2018-05-26,photo,615,,5,,0,"A leather belt with a gold bees and stars print designed by Alessandro Michele for the Gucci Gift selection, represented in an illustration by Ignasi Monreal referencing the astronomy theory of the Geocentric model which, asserted that the Sun, Moon, stars, and planets all orbited Earth.
Discover more on.gucci.com/GucciGift-2017
","A leather belt with a gold bees and stars print designed by Alessandro Michele for the Gucci Gift selection, represented in an illustration by Ignasi Monreal referencing the astronomy theory of the Geocentric model which, asserted that the Sun, Moon, stars, and planets all orbited Earth.
Discover more on.
",,1,8,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,2,,"1,2,5",,3,,2,,,,,,,,1,"A leather belt with a gold bees and stars print designed by Alessandro Michele for the Gucci Gift selection, represented in an illustration by Ignasi Monreal referencing the astronomy theory of the Geocentric model which, asserted that the Sun, Moon, stars, and planets all orbited Earth.
Discover more on.
",1,1
8,84,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155663999756013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23915660_10155663999756013_9080987648592227680_n.jpg?_nc_cat=0&oh=6d6770422a96004922fc02ad2ba3c3d2&oe=5BB5B8B2,2017-11-26,23:34,2018-05-26,photo,14-Apr,,35,,0,"Ancient Greek pottery, brought to life by artist Ignasi Monreal for the Gucci Gift campaign. The vase wears a Gucci stripe belt with Double G hardware and crystals. 
Discover more on.gucci.com/GucciGift-2017
","Ancient Greek pottery, brought to life by artist Ignasi Monreal for the Gucci Gift campaign. The vase wears a Gucci stripe belt with Double G hardware and crystals. 
Discover more on.
",,1,8,2,,,,,1,2,,,,,1,1,,"4,5",2,2,,1,1,,5,1,2,2,1,1,,"1,2,3,4,5,6,8",,3,,2,,,,,,,,1,"Ancient Greek pottery, brought to life by artist Ignasi Monreal for the Gucci Gift campaign. The vase wears a Gucci stripe belt with Double G hardware and crystals. 
Discover more on.
",1,1
8,85,https://www.facebook.com/GUCCI/videos/10155659106441013/ ,https://www.facebook.com/GUCCI/videos/10155659106441013/,2017-11-25,0:34,2018-06-08,video,1400,,9,,0,"The protagonist of Gucci Gift campaign, Icarus, captured in a glittering illustration by Ignasi Monreal wearing a drawstring backpack printed with the vintage Gucci logo. “He fascinates me because of his story, which could be read like a mantra,” says the artist. 
Discover more on.gucci.com/DreamingWithIgnasi2
","The protagonist of Gucci Gift campaign, Icarus, captured in a glittering illustration by Ignasi Monreal wearing a drawstring backpack printed with the vintage Gucci logo. “He fascinates me because of his story, which could be read like a mantra,” says the artist. 
Discover more on.
",,1,8,1,1,2,1,"5,8",4,2,,,,,1,1,,5,1,1,5,1,1,,5,3,1,1,1,1,,"5,8",,3,,2,,,,,,,,1,"The protagonist of Gucci Gift campaign, Icarus, captured in a glittering illustration by Ignasi Monreal wearing a drawstring backpack printed with the vintage Gucci logo. “He fascinates me because of his story, which could be read like a mantra,” says the artist. 
Discover more on.
",2,1
8,86,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155658561701013/?type=3&theater ,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24058723_10155658561701013_1823803882841219075_n.jpg?_nc_cat=0&oh=e66d14d916a5ac937e5e567888cbb9ea&oe=5BB1DC0E,2017-11-24,22:16,2018-05-26,photo,2400,,0,,0,"The fragrance Gucci Bloom, In Bloom is depicted in an illustration by Ignasi Monreal that was recreated on the Gucci Art Wall in Soho, NYC and Milan for the launch of the first women’s scent by Alessandro Michele. Part of the Gucci Gift campaign, the design is the artist’s interpretation of a ‘Locus Amoenus’, a literary term referring to an idyllic place. The table renders the Florentine ‘pietre dure’ mosaic technique using marble and precious stones. A plaster sculpture sits upside down on the table with the flowers coming out of the nose representing notes of the fragrance—Tuberose, Jasmine and Rangoon Creeper.

Discover more on.gucci.com/GucciGift-2017","The fragrance Gucci Bloom, In Bloom is depicted in an illustration by Ignasi Monreal that was recreated on the Gucci Art Wall in Soho, NYC and Milan for the launch of the first women’s scent by Alessandro Michele. Part of the Gucci Gift campaign, the design is the artist’s interpretation of a ‘Locus Amoenus’, a literary term referring to an idyllic place. The table renders the Florentine ‘pietre dure’ mosaic technique using marble and precious stones. A plaster sculpture sits upside down on the table with the flowers coming out of the nose representing notes of the fragrance—Tuberose, Jasmine and Rangoon Creeper.

Discover more on.",,1,8,2,,,,,1,2,,,,,1,1,,"4,5",2,1,9,1,1,,"4,5",2,2,1,1,1,,"4,5,8,9",,3,,2,,,,,,,,1,"The fragrance Gucci Bloom, In Bloom is depicted in an illustration by Ignasi Monreal that was recreated on the Gucci Art Wall in Soho, NYC and Milan for the launch of the first women’s scent by Alessandro Michele. Part of the Gucci Gift campaign, the design is the artist’s interpretation of a ‘Locus Amoenus’, a literary term referring to an idyllic place. The table renders the Florentine ‘pietre dure’ mosaic technique using marble and precious stones. A plaster sculpture sits upside down on the table with the flowers coming out of the nose representing notes of the fragrance—Tuberose, Jasmine and Rangoon Creeper.

Discover more on.",2,1
8,87,https://www.facebook.com/GUCCI/videos/10155655524156013/,https://www.facebook.com/GUCCI/videos/10155655524156013/,2017-11-24,4:00,2018-06-08,video,721,,11,,0,"Mugs from the Gucci Décor collection, crafted in Richard Ginori porcelain, printed with Herbarium floral designs appear on a vintage television screen in an artwork by Ignasi Monreal for Gucci Gift.
Discover more on.gucci.com/GucciGift-2017
","Mugs from the Gucci Décor collection, crafted in Richard Ginori porcelain, printed with Herbarium floral designs appear on a vintage television screen in an artwork by Ignasi Monreal for Gucci Gift.
Discover more on.
",,1,8,2,,,,,2,2,,,,,1,1,,8,1,2,,1,1,,8,2,1,2,1,1,,5,,3,,2,,,,,,,,1,"Mugs from the Gucci Décor collection, crafted in Richard Ginori porcelain, printed with Herbarium floral designs appear on a vintage television screen in an artwork by Ignasi Monreal for Gucci Gift.
Discover more on.
",1,1
8,88,https://www.facebook.com/GUCCI/videos/10155655506586013/ ,https://www.facebook.com/GUCCI/videos/10155655506586013/,2017-11-23,22:00,2018-06-08,video,783,,10,,0,"Candles from Gucci Décor, crafted in colorful Richard Ginori porcelain with decorative lids featuring butterflies and handles. The objects feature in an illustration by Ignasi Monreal for Gucci Gift, recalling the artist’s first design for GucciGram of a vintage television screen and a psychic, here wearing a women’s look from Gucci Cruise 2018. Discover more on.gucci.com/GucciGift-2017
","Candles from Gucci Décor, crafted in colorful Richard Ginori porcelain with decorative lids featuring butterflies and handles. The objects feature in an illustration by Ignasi Monreal for Gucci Gift, recalling the artist’s first design for GucciGram of a vintage television screen and a psychic, here wearing a women’s look from Gucci Cruise 2018. Discover more on.
",,1,8,1,1,1,2,5,2,2,,,,,1,1,,5,1,1,10,2,,,,,,,1,1,,"2,5,8",,3,,2,,,,,,,,1,"Candles from Gucci Décor, crafted in colorful Richard Ginori porcelain with decorative lids featuring butterflies and handles. The objects feature in an illustration by Ignasi Monreal for Gucci Gift, recalling the artist’s first design for GucciGram of a vintage television screen and a psychic, here wearing a women’s look from Gucci Cruise 2018. Discover more on.
",1,1
8,89,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155653151806013/?type=3&theater ,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23795108_10155653151806013_1740004333526902061_n.jpg?_nc_cat=0&oh=6dd6e00627b47f1c4b1c97e66d45116e&oe=5B7FDC5A,2017-11-23,2:00,2018-05-26,photo,783,,10,,5," Salma Hayek Pinault, Producer, Director and Actress, supports the Kering Foundation’s 6th#WhiteRibbon for Women campaign to#StopViolenceAgainstWomen.
#ICouldHaveBeen
When parents are expecting a child, they think of various names. We all have a girl name that was destined for us. We all could have been born a girl. Your name may be James, Alessandro or Wei. But you could have been Olivia, Chiara or Lì. We all could have been HER: the 1 in 3 girls and women who experience violence.
Salma Hayek Pinault, Kering Foundation Board Director, calls on all girls to unite in sisterhood and solidarity.
Join Salma Hayek at ICouldHaveBeen.org, enter the name you would have been given if you were born a girl – or enter the word HER if you are a girl – and share your photo.
Every voice is important.
It’s time to break the silence.
Together we can stop the violence.
#KeringForWomen #KeringFoundation
                                                                                                                                           "," Salma Hayek Pinault, Producer, Director and Actress, supports the Kering Foundation’s 6th#WhiteRibbon for Women campaign to#StopViolenceAgainstWomen.
#ICouldHaveBeen
When parents are expecting a child, they think of various names. We all have a girl name that was destined for us. We all could have been born a girl. Your name may be James, Alessandro or Wei. But you could have been Olivia, Chiara or Lì. We all could have been HER: the 1 in 3 girls and women who experience violence.
Salma Hayek Pinault, Kering Foundation Board Director, calls on all girls to unite in sisterhood and solidarity.
Join Salma Hayek at ICouldHaveBeen.org, enter the name you would have been given if you were born a girl – or enter the word HER if you are a girl – and share your photo.
Every voice is important.
It’s time to break the silence.
Together we can stop the violence.
#KeringForWomen #KeringFoundation
                                                                                                                                           ",,1,8,1,1,1,2,"1,2,3,4,5,6,7,8,9",1,1,17,,"5,7,8,9",2,2,,,,,,,2,,,,,,,1,1,,"4,5,6,8",,3,,1,5,0,0,0,0,0,5,1," Salma Hayek Pinault, Producer, Director and Actress, supports the Kering Foundation’s 6th#WhiteRibbon for Women campaign to#StopViolenceAgainstWomen.
#ICouldHaveBeen
When parents are expecting a child, they think of various names. We all have a girl name that was destined for us. We all could have been born a girl. Your name may be James, Alessandro or Wei. But you could have been Olivia, Chiara or Lì. We all could have been HER: the 1 in 3 girls and women who experience violence.
Salma Hayek Pinault, Kering Foundation Board Director, calls on all girls to unite in sisterhood and solidarity.
Join Salma Hayek at ICouldHaveBeen.org, enter the name you would have been given if you were born a girl – or enter the word HER if you are a girl – and share your photo.
Every voice is important.
It’s time to break the silence.
Together we can stop the violence.
#KeringForWomen #KeringFoundation
                                                                                                                                           ",2,2
8,90,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155653149476013/?type=3&theater ,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23722221_10155653149476013_6244254935353191883_n.jpg?_nc_cat=0&oh=c9ddb1f8e2bf64d3bbd52786fae25676&oe=5B85F863,2017-11-23,0:06,2018-05-26,photo,606,,5,,5,"When parents are expecting a child, they think of various names. We all have a girl name that was destined for us. We all could have been born a girl. Your name may be James, Alessandro or Wei. But you could have been Olivia, Chiara or Lì. We all could have been HER: the 1 in 3 girls and women who experience violence. 
#ICouldHaveBeen
Head to ICouldHaveBeen.org to watch videos of Chinese fashion blogger Gogoboi, US actor Quinton Aaron, Z.Tao, Italian singer Leonardo Decarli and French tv presenter Panayotis Pascot, who support the Kering Foundation’s 6th #WhiteRibbon for Women campaign and enter the name you would have been given if you were born a girl –or enter the word HER if you are a girl –and share your photo to#StopViolenceAgainstWomen
Every voice is important.
It’s time to break the silence.
Together we can stop the violence.
#KeringForWomen #KeringFoundation
","When parents are expecting a child, they think of various names. We all have a girl name that was destined for us. We all could have been born a girl. Your name may be James, Alessandro or Wei. But you could have been Olivia, Chiara or Lì. We all could have been HER: the 1 in 3 girls and women who experience violence. 
#ICouldHaveBeen
Head to ICouldHaveBeen.org to watch videos of Chinese fashion blogger Gogoboi, US actor Quinton Aaron, Z.Tao, Italian singer Leonardo Decarli and French tv presenter Panayotis Pascot, who support the Kering Foundation’s 6th #WhiteRibbon for Women campaign and enter the name you would have been given if you were born a girl –or enter the word HER if you are a girl –and share your photo to#StopViolenceAgainstWomen
Every voice is important.
It’s time to break the silence.
Together we can stop the violence.
#KeringForWomen #KeringFoundation
",,1,8,2,,,,,1,1,40,,"1,2,3,4,5,6,7,8,9",2,1,1,,9,1,2,,2,,,,,,,2,,,,,3,,1,5,0,0,0,0,0,5,1,"When parents are expecting a child, they think of various names. We all have a girl name that was destined for us. We all could have been born a girl. Your name may be James, Alessandro or Wei. But you could have been Olivia, Chiara or Lì. We all could have been HER: the 1 in 3 girls and women who experience violence. 
#ICouldHaveBeen
Head to ICouldHaveBeen.org to watch videos of Chinese fashion blogger Gogoboi, US actor Quinton Aaron, Z.Tao, Italian singer Leonardo Decarli and French tv presenter Panayotis Pascot, who support the Kering Foundation’s 6th #WhiteRibbon for Women campaign and enter the name you would have been given if you were born a girl –or enter the word HER if you are a girl –and share your photo to#StopViolenceAgainstWomen
Every voice is important.
It’s time to break the silence.
Together we can stop the violence.
#KeringForWomen #KeringFoundation
",2,2
8,91,https://www.facebook.com/GUCCI/videos/10155647064011013/ ,https://www.facebook.com/GUCCI/videos/10155647064011013/,2017-11-21,5:00,2018-06-08,video,2800,,24,,0,"Depicted by artist Ignasi Monreal in an antique tap illustration, a men’s baseball cap featuring a bee, a symbol from the House archives, part of Gucci Gift.
Discover more on.gucci.com/GucciGift-2017
","Depicted by artist Ignasi Monreal in an antique tap illustration, a men’s baseball cap featuring a bee, a symbol from the House archives, part of Gucci Gift.
Discover more on.
",,1,8,2,,,,,1,2,,,,,2,,,,,,,1,1,,"5,8",1,2,1,1,1,,"5,8",,3,,2,,,,,,,,1,"Depicted by artist Ignasi Monreal in an antique tap illustration, a men’s baseball cap featuring a bee, a symbol from the House archives, part of Gucci Gift.
Discover more on.
",1,1
8,92,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155638699461013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23622154_10155638699461013_6680184310815938355_n.jpg?_nc_cat=0&oh=d9d23c52d5efcdb23b6222176fcb1339&oe=5BBEE723,2017-11-18,4:00,2018-05-26,photo,4800,,130,,0,"The dichotomy of good vs. evil take the form of furry kittens, illustrated by Ignasi Monreal alongside the Mystic Cat baseball cap, part of the Gucci Gift 2017 campaign.
","The dichotomy of good vs. evil take the form of furry kittens, illustrated by Ignasi Monreal alongside the Mystic Cat baseball cap, part of the Gucci Gift 2017 campaign.
",,1,8,1,1,2,2,"2,4,5,6,7,8,9",1,2,,,,,1,1,,"5,8",2,1,1,1,1,,"2,5,8",3,2,1,1,1,,"2,4,5,6,7,8,9",,3,,2,,,,,,,,1,"The dichotomy of good vs. evil take the form of furry kittens, illustrated by Ignasi Monreal alongside the Mystic Cat baseball cap, part of the Gucci Gift 2017 campaign.
",2,2
8,93,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155634952176013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23517887_10155634952176013_5452121093027547905_n.jpg?_nc_cat=0&oh=e37c00e1d983f30c58a81a24985a4e3b&oe=5B825AA9,2017-11-17,4:00,2018-05-26,photo,1100,,24,,0,"Artist Ignasi Monreal depicts a mysterious model wearing a T-shirt featuring a self portrait, part of the Gucci Gift campaign.","Artist Ignasi Monreal depicts a mysterious model wearing a T-shirt featuring a self portrait, part of the Gucci Gift campaign.",,1,8,1,1,1,2,"2,4,5,7,8",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,4,5,7,8",,3,,2,,,,,,,,1,"Artist Ignasi Monreal depicts a mysterious model wearing a T-shirt featuring a self portrait, part of the Gucci Gift campaign.",2,2
8,94,https://www.facebook.com/GUCCI/photos/a.81172311012.111384.44596321012/10155632462396013/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/23517772_10155632462396013_5697908610814712153_n.jpg?_nc_cat=0&oh=848802a705d5b3b1cb44c36424ea62cb&oe=5BBFB82F,2017-11-16,5:00,2018-05-26,photo,1300,,29,,0,"Originally a plane factory called Caproni, Ignasi Monreal reworks the Gucci Hub space with the Trojan Horse and new GG Marmont suede pumps with crystals —accessories from the Gucci Gift campaign.                                                                        Discover more through link in bio.","Originally a plane factory called Caproni, Ignasi Monreal reworks the Gucci Hub space with the Trojan Horse and new GG Marmont suede pumps with crystals —accessories from the Gucci Gift campaign.                                                                        Discover more through link in bio.",,1,8,2,,,,,3,2,,,,,2,,,,,,,1,1,,8,1,1,1,1,1,,8,,3,,2,,,,,,,,1,"Originally a plane factory called Caproni, Ignasi Monreal reworks the Gucci Hub space with the Trojan Horse and new GG Marmont suede pumps with crystals —accessories from the Gucci Gift campaign.                                                                        Discover more through link in bio.",1,2
8,95,https://www.facebook.com/GUCCI/videos/10155632442561013/ ,https://www.facebook.com/GUCCI/videos/10155632442561013/,2017-11-16,1:30,2018-06-08,video,1100,,13,,0,Leather mini chain bags with Double G detail and crystals appear on a street sign. Discover the Gucci Gift campaign illustrated by Ignasi Monreal through link in bio.,Leather mini chain bags with Double G detail and crystals appear on a street sign. Discover the Gucci Gift campaign illustrated by Ignasi Monreal through link in bio.,,1,8,2,,,,,3,2,,,,,2,,,,,,,2,,,,,,,1,1,,5,,4,,2,,,,,,,,1,Leather mini chain bags with Double G detail and crystals appear on a street sign. Discover the Gucci Gift campaign illustrated by Ignasi Monreal through link in bio.,2,2
